document_ID,cs_textrec_ID,page,text,OCMs,Combined
na06-073,349,78,"Clearly, given these variations in marital relations in the two villages, parental roles will also differ significantly. New Harbor husbands and wives usually demonstrate high levels of consensus in child-rearing goals. Satisfied with their own images, they raise sons to be fishermen and daughters to be fishermen's wives, although they [Page 79] also prepare offspring for the possibility of living outside. Until children reach school age, New Harbor parents are characteristically permissive and indulgent; 11 
11. Permissive child-rearing practices are characteristic of Eskimo culture. See Briggs, Never in Anger, pp. 109–18; Chance, The Eskimo of North Alaska, pp. 19–26; Robert F. Spencer, The North Alaskan Eskimo.
Go to end note pageafter that most parents pose systematic demands. When sons reach the age of five or six, fathers assume increasing responsibility for their rearing. As seamanship requires stoicism and fortitude, fathers discourage crying and other behavior they consider “babyish.” If a six-year-old boy continues to cry and whine, his father may ridicule or punish him; if the boy abandons such habits, he may be rewarded with a hunting trip or an invitation to help paint father's boat. As soon as sons can understand and follow relatively complicated directions, fathers transmit fishing and seamanship skills. By the age of eleven or twelve, most boys spend summers at sea; several years later, they assume full-fledged crew responsibilities, a goal toward which nearly every New Harbor boy aspires. The girl's carefree years are interrupted at the age of seven or eight, when mothers begin to systematically transmit housekeeping and child-care skills. Four or five years later, girls are ready to assume responsibility for running the household while mothers work at the cannery. Although some whites vigorously protest Aleut parents' alleged exploitation of their daughters, the girls appear quite willing to assume these responsibilities. I heard no complaints from the girls and saw no signs that they shirked their duties. The girls have been trained for this role; their peers assume it; and they receive rewards from parents and relatives for performing it well. Thus, like adults, teenagers in New Harbor have clear-cut roles that incorporate the values of industry, self-sufficiency, and family responsibility, and therefore bring legitimation from family and community.","Regulation of marriage (582)
Status of children (858)
Techniques of socialization (861)
Transmission of skills (868)",no
na06-074,350,196,"Jochelson (1925:93) and I observed boys casting respectively lances with blunted heads and toy-model lances. Their game of throwing toy spears at an object suspended on a long string was a good test of markmanship and strength, as the moving object was not an easy target. A variety of skills had to be acquired: “According to an old Aleut saying, a lad had no right to marry before he had ground off a penis-bone flaker to its base in the manufacture of stone implements” (Jochelson 1925:71).","Transmission of cultural norms (867)
Transmission of skills (868)",no
na06-071,351,,"About age 10, a boy might be permitted or encouraged, depending upon his maturational status, to experiment with a kayak in a lake or even along the shore if the bay was calm. An adult was present to advise and encourage. In each case orders and directions were never shouted. The boy was encouraged to get the feel of the boat. This is still done with dories in the bay. It was intended always to be a pleasant experience and to increase the boy's familiarity with the boat and, importantly, his own feeling of competence.At age 13 or 14, the boy began to hunt with his uncles or father. Between age 16 and 19, the boy had his own baidarka (kayak) and might undertake trips on his own. By then he was also capable of making his own boat frame and of persuading [Page 31] some women to sew skins for him. A young man capable of persuading three or four women to sew for him was obviously prepared to cope with sea lions and whales.","Marine hunting (225)
Boats (501)
Development and maturation (856)
Transmission of skills (868)",yes
na06-077,352,440,"In traditional Aleut society, sustained socialization of young males occurred at the hands of the maternal uncle, a relationship termed the avunculate. The range of physical and intellectual skills required to become a successful maritime navigator and hunter was broad and complex, and many years were devoted to this task. Young women were instructed in the manufacturing, food preparation, and ritual skills by their mothers. Today the avunculate exists in only the most attenuated form, if at all. Many informants do not recognize this as a special relationship, while some fishing families spoke of sending their son out on a boat with his uncle for a season to teach him the ropes.","Avuncular and nepotic relatives (604)
Transmission of skills (868)",no
na06-020,353,3,"“When set against a background of other facets of Aleut culture, the Outside Man takes on a somewhat different appearance. Aleut economy was based upon sea mammal hunting. A long period of training was required to prepare a man for the many kinds of emergencies which arise in hunting. The training of young men was conducted by recognized experts in their fields: weather forecasting, skin boat handling, markmanship, and so forth. Out of such a background grew an easily recognizable respect for knowledge and authority.”","Complete texts of hraf documents (116)
Spirits and gods (776)
Transmission of skills (868)",no
na10-001,354,,"The mother took care of the children till the boys were old enough to hunt, i. e. till they were about twelve years old or even younger, when their uncle, either paternal or maternal, would teach them to hunt. Makari was only nine years old, when his maternal grandfather's brother made his first baidarka frame, and his mother sewed the skin cover for it. About that time he clubbed his first seal. The uncles also made toys, such as bows and arrows, for their nephews, and aunts or older sisters made dolls for the little girls. An older brother would “boss” his sisters and younger brothers, just as a girl would do with her younger sisters. As a rule the father or the uncle would administer any necessary punishment. They might also throw them into the water and beat them with spruce boughs to make them strong. When the mother had to punish she would shut the child up in the dark sleeping room and not give it anything to eat. In Chenega I witnessed a six year old boy who had to stay naked within the house a whole day, because he had been playing outside the day before and refused to come back when he was called; but he was not beaten. Very often, we were told, the children liked their uncles and aunts better than their parents and would run to them for protection when they were punished at home.","Family relationships (593)
Avuncular and nepotic relatives (604)
Child care (855)
Techniques of socialization (861)
Transmission of skills (868)",no
na10-001,355,,"The Chugach knew numerous forms of recreation, but it should be remembered—as will appear from the following—that often magical purposes were combined with what to a superficial observation might be considered mere play. Also the tales told by old people to their grandchildren during the long winter nights had a serious background, since they were intended to instruct them in the lore and ethics of the tribe. Some games otherwise common among the Eskimo were, however, unknown here. Thus neither football(?), ring-and-pin nor roulette were played, and the same is true of the special Central Eskimo game of nuglutaq.","Comparative evidence (171)
Functional and adaptational interpretations (182)
Games (524)
Athletic sports (526)
Transmission of beliefs (869)",no
nd07-023,356,424,"Another common team composition was that of grandmother-granddaughter. In some families, where the mother was busy raising younger children, older children were frequently in the partial care of their grandparents. In these often enduring relationships, young girls acquired many of the skills necessary for hunting and processing of animal products. One woman describes her experiences beaver hunting in the 1960s:
I have gone beaver hunting with my husband. But before marriage I used to paddle with my Grandma for one day in a small canoe for beaver and muskrat hunting in the spring time. Sometimes we trapped and shot them. [Page 425] Sometimes my Grandma made me shoot them, but often I missed. But I always caught them with traps. We used mainly traps and guns. After that, I always went with my husband. We would go on the same trail, yet we each individually set our own traps.
If you want to eat the meat you must take the guts out right away. Otherwise it rots. You can use any type of knife, maybe a one foot long knife.… Later at camp, you take the skin off, and then cut the meat up into small pieces and put them on a smoking rack.","Hunting and trapping (224)
Grandparents and grandchildren (603)
Transmission of skills (868)",no
nd07-004,357,143,"It is noteworthy that the time use for snowshoe frame making by individual no. 103 (age 15) was observed in season III. He tried to make a pair of small snowshoes for his younger brother. Since it was his first attempt at making snowshoes, he watched individual no. 101 (adopted father of no. 103, age 71) and tried to follow his example. His first trial was not successful; he did not judge the flexibility of the material well, and it broke as he tried to bend it. He obtained more material and made a second attempt. Individual no. 101 was not observed giving much advice to him, but others, including individual no. 102 (adopted mother of no. 103, age 71), encouraged and advised him. This account demonstrates the process of learning manufacturing techniques and skills. While snowshoe making is conducted by the more elderly Chipewyans, the younger Chipewyans also participate in the process of learning and training.","Labor and leisure (461)
Locomotion (481)
Childhood activities (857)
Transmission of skills (868)
Activities of the aged (887)",no
nd07-003,358,44,"It is difficult to detect the ways in which children learn the techniques of sub-arctic living. Education of this kind is an informal process in which the child more or less adopts the example set by older people. This is relatively easy for girls who begin to take their part in household chores at a very early age. Because of the nature of the subsistence activities and the special skills and physical stamina involved, a boy may be nearly out of the period of childhood before he really begins to participate actively. The necessity of attending school further restricts his involvement in adult activities. During the summers of 1960 and 1961 boys between the ages of ten and fourteen, but seldom younger, were frequently observed accompanying their fathers or older brothers on brief hunting trips away from the village. On these trips the boys did not participate in any active way in the hunt, nor were they equipped to do so. These boys did not appear to know much about the operation of a rifle and no rifles were taken along for their use. Usually they carried game bags and perhaps also helped to prepare the fire, and made themselves useful in other ways. As a special treat, they might be allowed to operate the outboard motor on the return trip. In other words, if a boy learns anything on trips of this kind, he does so entirely from observation. His duties on such trips are much the same as his duties at home.
Several sixteen year old informants claimed they had hunted caribou frequently with their fathers but admitted that they had not as yet shot a moose nor did they know much about moose hunting. Many young men in their early twenties said that they also had begun trapping at about the age of sixteen. Usually they went along with their fathers or some other relative for several years who showed them how to recognize tracks, set traps, skin animals and all other aspects of trapping. Not the least of these, and perhaps the most difficult to learn, would be becoming familiar with the country. It is generally the rule that a young man will trap with some older relative for at least four or five years before [Page 45] attempting to go out on his own. This means that by the time a man is in his early or middle twenties, he is thoroughly familiar with at least one and probably more trapping areas and is also skilled at other trapping activities. It seems likely that older men began trapping at an earlier age. One informant in his mid forties claimed that he had started trapping with his father when he was thirteen years old. He often stayed in camp as a sort of handy man, feeding dogs, making tea and performing other chores. The increasing tendency toward sedentary community life, as well as school responsibilities, has kept younger children in the village most of the time. It should be emphasized that youths even as old as nineteen or twenty frequently do not trap regularly. It may be that the family does not have enough dogs so that both the father and son can trap, or perhaps a father will prefer to have his son in the village looking after the rest of his family while he is in the bush.","Transmission of skills (868)
Adolescent activities (883)",yes
nd08-034,359,80,"As children become older, they gradually accept more responsibilities in helping around the household. Household chores tend to be delegated to young girls at an earlier age than boys. Young girls are expected to help their mothers at sewing, cleaning, taking out the honey bucket, and caring for younger siblings. Young boys, in line with the division of labor between the sexes, are more likely to be taken out hunting and trapping with their fathers, at which time they are instructed in the finer details of hunting, trapping, cold-weather camping, snowmobile repair, etc. Instruction in these areas, as in most areas of cultural transmission, tends to be a nonverbal process. Parents do not verbally instruct their children at various tasks, but expect them to learn through observation. In fact, the persistent asking of questions is regarded as “childish.”",Transmission of skills (868),no
nd08-001,360,219,"“The children naturally have many pastimes that imitate the actions of their elders. Girls make dolls out of scraps of skin, and clothe them like real men and women. Their mothers encourage them, for it is in this way that they learn to sew and to cut out patterns. Both boys and girls play at building snow houses. In summer, with only pebbles to work with, they simply lay out the ground plans, but in winter they borrow their parents' snow-knives and make complete houses on a miniature scale. They trace too figures of men and animals in the snow, and carve them out of single blocks; for example, two small boys one day set up a snow-rabbit on top of a hill; one ran and stabbed it through the heart with his knife, while the other completed its demolition by slicing off its head. Sometimes they make toy sleds of ice, like the real ones that are used by their parents in emergencies. One of their games in which the adults sometimes join imitates the killing and cutting up of a bearded seal. A child lies flat on the ground while the others gather around him and pull him about as though they were hewing him to pieces. In Victoria island the children spent an idle summer's day partly in splashing about in a neighbouring lake, partly in setting up rows of stones and turf, inyukhuit, as for a caribou drive, and digging shallow pits, tallut, from which they launched their shafts at imaginary deer.”",Transmission of skills (868),no
nd08-028,361,144,"Dolls. We may perhaps class dolls with the playthings, although the cutting out and sewing of costumes for them was a regular part of girls' education. I cannot remember that any had wooden faces; all that I recall were entirely of skin, from 6 inches to a foot long, and clothed as females, which was perhaps only natural, as the women's costume required rather more skill in tailoring than the men's. Figure 186 shows a typical specimen.",Transmission of skills (868),no
nh06-013,362,14,"Vocational Training. Though no formal instruction is given in vocational education, this branch of the training of the Montagnais child begins in early life. In his play the Indian child imitates the doings of his parents. He drives his dog-team, he shoots his arrows, he traps small birds and animals, he stalks game, etc., etc., so that, when the time comes for him to take an [Page 15] active part in tribal life, he finds himself well equipped to do so. The same applies to the girls, who imitate the doings of their mothers and learn to cook and keep house while at play. Girls play with dolls, and, if they do not possess a real doll, they make one from a piece of rag, a bunch of grass, etc., devoting as much attention to this fabrication as if it were a real infant.","Games (524)
Childhood activities (857)
Transmission of skills (868)",no
nh06-013,363,15,"Religious Education. Here again no formal instruction seems to be given. The older people relate the tribal tales, sing the songs and perform the religious rites, and the children pick them up by association. One might add that such articles of the native religious ceremonial as rattles, drums, divination games, etc., are used by the younger children as toys. The foregoing remarks apply only to the native religious beliefs. The Christian religion is taught formally to the children by the parents in the form of prayers, catechism, hymns and sacred stories.","Games (524)
Transmission of beliefs (869)",no
nh06-013,364,15,"Moral Education. a. Code. The modern moral code of the Lac-St-Jean Montagnais is that of the Catholic Church and is instilled into the minds of the children from earliest youth. Obedience to parents and civil superiors is recognized as being of prime importance. Physical courage does not seem to be regarded with any great admiration, but moral courage is approved of and encouraged. Stoicism, endurance of hardship, and control of temper are encouraged. Truthfulness, honesty, temperance and chastity are instilled into the children but with only mediocre results. In these respects the modern Montagnais seem to have fallen below the standard of their forebears, if we are to believe the records from the past. However, especially in respect of honesty, they are superior to their neighbours, the T√™tes-de-Boule, and the Mistassini Montagnais.","Ethics (577)
Congregations (794)
Transmission of beliefs (869)",no
nd12-001,365,185,"The girl's education is derived from her household duties and begins quite early. From the age of six or seven, she hauls water and packs wood. A few years later she learns to cut and sew moccasins, often practicing with scraps of moosehide; tends the rabbit snares; cuts wood; washes clothes, and helps with simple cooking‚Äîall by following the examples of her mother or older sisters and with a minimum of verbal instruction. A young girl may at first rebel at economic chores and seek to shirk them, but by the time she is nine or ten years old the rebellion has almost totally disappeared and she is only anxious to complete her duties quickly so as to have free time available. Boys' education begins somewhat later, at the age of eight. Now they begin to accompany fathers or older brothers on short fishing, hunting, and trapping trips. The boy learns masculine skills by observing older men prepare snow-shoe frames, hew lumber, or manufacture implements, vehicles, buildings, and tools. While the boy assists older men in these activities, by collecting firewood and handling tools, his real economic contribution begins much later than the girl's. Not until he is near puberty, does the boy begin to manufacture apparatus on his own or go out to hunt large game with an agemate.As early as the age of three, a child begins to try using snowshoes. Such learning is [Page 186] gradual, but by six the child is already able to cover ten or more miles with these travel aids. Children begin to feed themselves at about three years of age.","Transmission of skills (868)
Weaning and food training (862)",yes
ng06-067,366,343,"In the third place, an understanding of the structuralization of social relations through the Ojibwa kinship system requires not only a necessary awareness of terminological distinctions but a knowledge of the contrasting attitudes and patterns of interpersonal behavior that correlate with different classes of kin. The central feature of Ojibwa social organization lies in the integral relationship between the two classes of kin that are formed in Ego's generation—siblings and nonsiblings—and the reciprocal distinction made by individuals of Ego's parents' generation between the children of classifactory siblings of their own sex and the offspring of siblings of opposite sex. An Ojibwa child not only must learn terminological distinction between siblings and nonsiblings of his own generation associated with contrasting roles; correlatively he must learn that the reciprocal roles he is requested to play toward the parents of these two classes of kin require contrasting patterns of behavior as well as terminological distinction. Once a child becomes aware of these differential modes of conduct and terminology and is able to act in accordance with them, his roles in the entire social system become crystallized.
A child soon learns, for example, not only that he has many siblings but that his father and mother likewise have many kin of the same class. He discovers through experience, moreover, that all the men [Page 344] whom his father calls “brother” play a role toward him which resembles very closely that of his own father, and they use the same kinship terms in direct address that they apply to their own children. Reciprocally, the term that the child is taught to use for the “brothers” of his father has a social connotation that is well conveyed by the English term “stepfather.” Consequently, in his own generation Ego identifies the children of these men as siblings and uses brother and sister terms for them, as they do in addressing him.","Kinship terminology (601)
Kin relationships (602)
Transmission of cultural norms (867)",yes
ng06-015,367,52,"Idleness during isolation was taboo. The girl was required to sew or do beadwork. “You couldn't do much else; the space was too small.” Time spent out-of-doors was devoted to gathering and chopping wood. One informant under the direction of her mother mended birchbark cups used in gathering maple sugar (pl. 24, 2) by plugging cracks in the bark with pitch heated in a little pan over a small fire in her wigwam. Mothers also instructed their girls at this time how to lead both good and useful lives. They were taught “that now they were ‘old women’ and must learn to do the work expected of women, such as chopping wood, sewing buckskin, building wigwams; in fact, everything a woman had to do later.”","Menstruation (841)
Transmission of cultural norms (867)
Puberty and initiation (881)",no
ng06-015,368,55,"Some instructions were of a formal type; some followed a most informal procedure. “Little girls, so high [about 6 years of age] were made to do work that they were able to do, such as carrying water or washing birchbark dishes.” “Children did the same things fathers and mothers did, but on a small scale: a little girl made a small net but used the same knots her mother used, and she set that net just like her parents did.” “If a woman had a reputation for tanning hides a [Page 56] mother said to her young daughter, ‘Go, learn from her.’ Girls followed their mother's ways. They started early making little wigwams and small buckskin clothes.”",Transmission of skills (868),no
ng06-015,369,56,"Densmore also observed that small girls imitated their mothers at work: “A little girl was trained in what might be termed the accomplishments of feminine life, as well as in its household tasks. Her first lessons in applied beadwork were the decoration of her doll's clothing, straight lines, either continuous or interrupted, being the easiest patterns from which she progressed to diagonal patterns and the familiar ‘otter-tail pattern’” (Densmore, 1929, p. 62). A girl, she noted, also participated in her mother's work: “The companionship of a Chippewa girl and her mother was very close and the child learned many household tasks by watching and helping her mother. Thus a little girl was early taught to chop wood and carry it on her back, and as she grew older she carried larger and larger bundles of wood until she could carry enough in to the wigwam for the night's use. A girl was taught to make little birchbark rolls like those which covered the wigwam, her mother saying ‘You must not grow up to live outdoors and be made fun of because you do not know how to make a good wigwam.’ She was also taught to make maple sugar, gather wild rice, and do all a woman's tasks” (Densmore, 1929, p. 61).",Transmission of skills (868),no
ng06-015,370,56,"Children were taught good behavior by object lessons as occasions arose: evil deeds were pointed out to them as undesirable; good ones, as worthy of imitation. “Certain persons that had done wrong were pointed out to us and we were told, ‘That's what happened to them.’” “If a man displayed anger in presence of children, parents later discussed the occasion with their children, and told them what to do and what not to do in such instances.”",Transmission of cultural norms (867),no
ng06-015,371,57,"The time of instructions was often an occasion; frequently it was a planned affair. However, legends were never told in the summertime because “people were afraid that toads would gather in their place if they did.” The first ones were told in the fall when the reptiles began to crawl into the ground; the last ones, in the spring when the leaves began to appear. Some legends were told for entertainment only; others taught young children the things in nature which they were to respect. Legends were taught to each generation by grandparents, chiefly grandmothers, and usually to children from 5 to 10 years of age. Children were often sent to grandparents for that purpose, mothers giving them tobacco to be presented as a gift to the old person.","Literature (538)
Transmission of beliefs (869)",no
ng06-015,372,98,"Respect for older people, evidenced in speaking to them in a civil way and in listening to them attentively, was well impressed upon children. “It was one of the main things taught us; we were told no one would respect us if we did not respect older people.” “Mother would talk to us children and tell us that if we met a blind man, to lead him; if a hungry man, to feed him; or if we found an old person alone, to help him.”","Etiquette (576)
Transmission of cultural norms (867)
Status and treatment of the aged (888)",no
ng06-015,373,98,"Sharing what is over and above the necessities of life is a virtue of the Chippewa. Children in the early days were taught this by observation and participation: “A mother would put some food into a dish and tell her child to take it to the neighbors, and so teach the child to give and share.” “A mother seldom gave anything away herself; she always gave it to one of the children to give, so the child would grow up to give and be willing to give.” “Children learnt one of the main customs of the Indians, namely that of feeding each other, from their parents. If a family had much meat because of a successful hunt, everybody was invited to come and get some, and the children saw this.”","Ethics (577)
Transmission of cultural norms (867)",no
ng06-015,374,123,"Children were taught certain words of their native language by imitation. Names of objects might be taught by holding the object before the child and pronouncing the name until the child was able [Page 108] to repeat it correctly. Often a child was rewarded by being given the object after pronouncing its name. Most of the child's vocabulary was learned by hearing elders speak. The various bands spoke dialects of the Chippewa language, “but all could make out what other bands were saying.”","Linguistic identification (197)
Transmission of skills (868)",no
ng06-001,375,49,"The father generally instructed his son as to the kind of vision he should seek. If he himself had been successful all his days, thus proving that the vision and blessing he had received in his youth had been good, he naturally desired his son to obtain a visitation from the same manido and receive a similar blessing. He could not, of course, apply force to the supernatural [Page 50] world, could not compel the manido to visit and bless his boy; but the Ojibwa believed that if the boy was obedient and faithfully strove for the visitation he would in all probability obtain it. The lad usually informed his father each morning of any dream that had come to him during the night, and his father then advised him whether to accept it or strive for one more propitious. To avoid any consequences from a rejected dream, he often scraped his son's tongue with a knife of cedar, and handing him the knife, bade him throw it into the fire. Thus the lad annulled, as it were, the unfavourable dream and remained to fast for a better.","Revelation and divination (787)
Transmission of beliefs (869)",no
ng06-001,376,94,"Children underwent definite training at the hands of both parents and grandparents from the age of about seven. Girls were taught the pursuits of the women, sewing, mat- a`nd basket-making, etc., boys the pursuits of the men, fishing and hunting. Neighbours, especially men, were invited to share the feast when a boy killed his first game, so that they might invoke the blessing of the Great Spirit on the household and encourage the lad to further efforts. To harden their bodies boys were encouraged to wrestle and run races, and every child, boy or girl, had to bathe in a lake or river at the beginning of each month until the freeze-up. In winter they ran naked to a mark on the ice, or were driven out into a snow-storm and rubbed with snow. When the ice was going out in the spring many children bathed each morning for ten days in succession, counting the days on a notched stick; others, who dreaded the ice-cold water, blackened their faces and fasted until noon or evening. It was usual for a kinsman to test a boy's “courage,” and determine whether or not he would reach old age, by making him swallow a portion of the still-pulsating heart of a mud-turtle.","Revelation and divination (787)
Ceremonial during infancy and childhood (852)
Development and maturation (856)
Techniques of socialization (861)
Transmission of skills (868)",no
ng06-061,377,b41,"Adolescents, especially boys, although still closely associated with and bound to their families of orientation, show greater freedom and independence of action in certain spheres. Nevertheless, their training by adults continues. Boys are given intensive instruction in hunting and trapping, while girls continue to perfect their skill in domestic tasks and prepare themselves for marriage. Both sexes are given lectures by their parents, especially the father, on proper behavior and in the values of the culture. One young man related how his father talked seriously to him one morning at 4:00 a.m. about the evil of discussing the troubles between people in the community. The father's advice was [Page b42] effective since this young man from that day on would never discuss cases of trouble nor act as interpreter when such cases arose in discussions with informants. Another man told how on frequent occasions he would gather his children, several of whom were in their teens, together in the evening and talk to them about proper behavior.","Transmission of cultural norms (867)
Puberty and initiation (881)
Status of adolescents (882)",no
nj05-009,379,,"Children learned sex-linked tasks and etiquette by imitation and from admonition. They treated old people and parents with respect; on the other hand, children were greatly desired and received great tenderness and affection. There were ceremonies for a male child when he cut his first tooth, took his first step, and killed his first game, however small. Manhood, however, came only when he showed his ability to kill large game, such as moose. Brothers and sisters were taught to avoid one another from an early age. Young girls would help their mothers with domestic tasks: setting up the wigwam (after the father had selected a location and marked off the floor plan); gathering firewood and carrying water; cooking; processing skins, making clothing, and fashioning bark containers (men made the wooden implements); and fetching game into camp from the woods. Those who showed ability in these tasks would surely be betrothed by puberty. For a first marriage, the groom, who was usually in his twenties, was required to perform bride service in the wigwam of his prospective father-in-law. For two or more years he worked and hunted under the older man's direction, proving his ability as a provider. During this period, sexual relations with the girl were strictly prohibited.","Preservation and storage of food (251)
Mats and basketry (285)
Utensils (415)
Mode of marriage (583)
Nuptials (585)
Sexual intercourse (833)
General sex restrictions (834)
Ceremonial during infancy and childhood (852)
Status of children (858)
Transmission of cultural norms (867)
Transmission of skills (868)
Adulthood (885)",no
nj05-007,380,121,"Grandparents live in close contacts with grandchildren; sons or foster sons usually live in houses adjacent to that of aged parents. In the words of several old women, “The kids are over here before we're up in the morning.” Instability of marriages, deaths of young mothers, and illegitimate births, bring small children into the household. Grandfathers teach boys to make “Indian wares” and tell them about Old Times, which means not pre-White days, but the early hunting and fishing adventures of themselves or their fathers. Grandmothers teach household arts to the girls and tell them stories, “mostly about prayers.” In this era of rapid change, the oldest generation is a social channel for stimulating tribal consciousness and pride.","Cultural identity and pride (186)
Extended families (596)
Grandparents and grandchildren (603)
Transmission of skills (868)
Status and treatment of the aged (888)",no
nj05-001,381,255,"As Denys said, children were the Micmac wealth, future food-gatherers, whose training began early:
The boys aid the father, going on the hunt, and help in the support of the family. The girls work, aiding the mother; they go for wood for the winter and to find the animal in the woods. After the latter is killed they carry it to the wigwam. There is always some old woman with the girls to conduct them and show them the way, for often these animals which it is necessary to go and find are killed at five or six leagues from the wigwam, and there are no beaten roads. ","Childhood activities (857)
Transmission of skills (868)",no
nr13-001,415,79,"When a boy was ten or eleven years old he learned to hunt deer. He accompanied his father and was given instruction in technique.	If I have a boy I tell him how to hunt. I say, “Get up before daylight and go to the hill. Soon you will see deer. Get close and kill one. You must watch [Page 80] the wind. Be sure to walk carefully. Watch the rocks where you step. Don't fall down or make a noise” (JB).","Hunting and trapping (224)
Transmission of skills (868)",yes
nr13-007,416,30,"Obviously what actually takes place is somewhat different from the above theory. From analyzing the case material gathered, in actuality the acquisition of power seems to work in one of three ways. A doctor's son sees his father practice and purposefully or unintentionally learns the different dances, songs, and techniques. The father instills in his son the desire to be a doctor and convinces him that he will dream. He tells him what type of dreams to expect and warns him to remember them and to follow the instructions he receives, lest he incur the anger of the spirit who is trying to befriend him and become ill. There is constant parental pressure to dream and to remember the dream, and this pressure is backed up by the community. A person with power is revered. Furthermore, a doctor, blood-letter, or special technician can expect to gain both prestige and material benefit from his power.","Status, role, and prestige (554)
Shamans and psychotherapists (756)
Sacred objects and places (778)
Revelation and divination (787)
Transmission of beliefs (869)",no
nr13-007,417,31,"Thus there are constant pressures on the child to acquire power. In the first place, the child hears his parents and other older people discuss the gifted members of the community with respect and fear and develops a desire for power. Furthermore, his parents directly encourage him to acquire power by constantly telling him that he will dream and asking him to report the dreams so that they can help him interpret them. At times of illness and emotional stress they offer power as an explanation for the condition of the child. In these ways the parents teach the child to desire and expect a supernatural helper. 6","Theory of disease (753)
Sacred objects and places (778)
Transmission of beliefs (869)",no
nr13-007,418,68,"In the first place, there is definite evidence that children are punished for being aggressive. If siblings fight among themselves, the older ones are whipped. If a child strikes his parents, they hit him back. Children are told that a big owl or [Page 69] a wildcat will take them off if they do not mind. They are told that if they get angry when they eat they will swell up. Over and over again they are told that they should love their parents and their siblings and should not be angry with them nor fight with them. They are severely punished for destroying bird's eggs or hurting any bird or animal.","Techniques of socialization (861)
Aggression training (865)
Transmission of cultural norms (867)",no
nr13-007,419,74,"In summary, with respect to both men and women, aggression within the family is strictly controlled. This control is taught in childhood by direct punishment. The child is instructed not to be aggressive toward his family or other people, to love his parents, stand by his siblings and be pleasant to outsiders. He observes that his parents are afraid to express aggression and show guilt about having mean thoughts and bad dreams. The fear of having bad power and unconsciously killing his own family is instilled in him. As a result all aggression against his family is inhibited. When it breaks through these inhibitions it takes the form of sudden and violent outbursts, most often against the spouse who is not so essential as parents and siblings. If it is not expressed in this manner or displaced outside the family it results in self-punishment in the form of guilt and suicide.","Adjustment processes (154)
Personality development (155)
Ingroup antagonisms (578)
Family relationships (593)
Aggression training (865)
Transmission of cultural norms (867)",no
nr13-007,420,106,"When a girl first menstruates she is secluded in the menstrual hut for one month. 55 Some informants said each family had a menstrual hut, others that there was just one for each camp group.The girl's mother, or sometimes her grandmother, lectures her at this time about sex and menstrual taboos. It is said that some girls are very upset by these talks. The mother or grandmother puts a sagebrush bark band around the girl's head so that she will have long hair. She ties bands around the girl's ankles, knees, wrists, arms, and waist. Girls are supposed to wear badger skin aprons in the menstrual hut, use a stick to scratch themselves, brush their hair every day with a porcupine brush, and bathe, preferably in running water. They are supposed to get up early, pile wood and move around fast, make their own fires and cook for themselves. They are advised to drink warm water, eat lightly lest they become heavy eaters, and abstain from meat lest they bring bad luck to the man who killed the game, and lest they bleed a lot like animals. They may never take sweat baths or attend doctorings. Both men and women may visit, but only children may sleep in the house with them. When the month is over the girl takes a bath, puts on a new dress, paints her face with red paint and returns home. During subsequent menstrual periods she is secluded for five days and observes the same taboos.","Outbuildings (343)
Menstruation (841)
Sex training (864)
Transmission of skills (868)
Puberty and initiation (881)",no
fl20-004,421,25,"As EVANS-PRITCHARD has pointed out, the behaviour of father to mother must influence the attitude of a son to his mother 11 
11 Man, 1929, 148.. It is the mother and other women who look after a child till nearly the age of puberty; and to-day as in the past, though the father is no longer wholly occupied in hunting and therefore much more at home, the traditional pattern still holds good. I have more than once seen a man left in charge of his small children while the mother was away and treating them in the fussy sort of way that one would expect of a man not very sure of his ground — sure of his authority, which was not being called in question, but not at all sure of his ability to deal with childish problems which the mother on her return can settle at once. It is the mother who gives the children immediate comfort and protection; she it is who teaches them the elementary rules of conduct and decency, who impresses upon them that they must obey father, because he is father, and who sees that as they grow older they help her with such small tasks as they can manage. It is to their mother that children run when hurt or frightened, and it is by her that they are nursed when ill. She thus has a large claim on their affection, but this would be reduced if they saw her disrespectfully treated by their father. On the whole, the claim is reinforced among the Dorobo by the way men treat their wives. And in old age a mother is taken care of by her son, and whereas she brought him up in his infancy, so now in her old age she [Page 26] helps his wife to bring up his children, continuing her claim on him in affection which outlasts childhood into old age.","Family relationships (593)
Child care (855)
Transmission of cultural norms (867)
Status and treatment of the aged (888)",no
